class,cap-shape,cap-surface,cap-color,bruises,gill-attachment,gill-spacing,gill-color,ring-type,habitat
p,f,s,n,t,f,c,n,p,u

p,f,y,n,t,f,c,w,p,g

e,x,f,g,t,f,c,p,p,d

e,f,s,n,f,f,w,h,e,g

e,x,f,g,t,f,c,p,p,d

e,x,f,n,f,f,w,h,e,g

e,x,f,n,t,f,c,w,p,d

e,f,s,n,f,f,w,p,e,g

e,f,f,n,f,f,w,p,e,g

e,x,s,n,f,f,w,k,e,g

e,x,s,n,f,f,w,k,e,g

e,x,f,n,t,f,c,w,p,d

e,x,y,e,t,f,c,u,p,d

e,f,s,n,f,f,w,k,e,g

e,x,f,n,t,f,c,w,p,d

p,f,y,w,t,f,c,w,p,u

e,x,y,y,t,f,c,n,p,g

p,f,s,n,t,f,c,p,p,g

e,f,f,w,f,f,w,h,e,g

e,f,f,n,f,f,w,n,e,g

p,f,s,n,t,f,c,w,p,g

e,x,s,n,f,f,w,k,e,g

e,x,f,n,f,f,w,n,e,g

e,x,f,e,t,f,c,u,p,d

e,f,f,n,f,f,w,k,e,g

e,x,f,w,f,f,w,k,e,g

e,f,s,g,f,f,w,p,e,g

e,f,f,w,f,f,w,h,e,g

e,f,s,y,t,f,w,n,p,d

e,f,f,w,t,f,w,n,p,d

e,f,f,n,f,f,w,p,e,g

e,x,f,n,t,f,c,u,p,d

e,x,y,g,t,f,c,n,p,d

e,x,f,n,t,f,c,u,p,d

e,x,f,n,f,f,w,k,e,g

e,x,f,g,t,f,c,u,p,d

e,x,f,n,t,f,c,n,p,d

e,x,f,g,f,f,w,p,e,g

e,x,f,n,t,f,c,n,p,d

e,x,s,n,f,f,w,h,e,g

e,b,y,w,t,f,c,k,p,m

e,x,y,e,t,f,c,u,p,d

e,f,s,n,f,f,w,h,e,g

e,x,f,e,t,f,c,w,p,d

e,f,y,n,t,f,c,p,p,d

e,x,y,g,t,f,c,u,p,d

e,x,s,g,f,f,w,p,e,g

e,x,s,n,f,f,w,k,e,g

e,x,f,g,f,f,w,p,e,g

e,x,s,g,f,f,w,n,e,g

e,x,y,e,t,f,c,w,p,d

e,f,f,g,t,f,c,w,p,d

e,f,f,n,t,f,c,n,p,d

e,x,f,n,f,f,w,k,e,g

e,f,s,n,f,f,w,n,e,g

e,x,f,w,f,f,w,n,e,g

e,x,y,y,t,f,c,p,p,p

e,x,f,e,t,f,c,u,p,d

e,x,f,n,f,f,w,h,e,g

e,x,y,n,t,f,c,p,p,d

e,f,f,g,t,f,c,n,p,d

e,x,f,w,f,f,w,k,e,g

e,x,y,w,t,f,c,k,p,m

e,x,s,n,f,f,w,p,e,g

e,f,s,w,f,f,w,p,e,g

e,f,f,n,t,f,c,u,p,d

e,f,f,w,f,f,w,k,e,g

e,x,f,g,t,f,c,u,p,d

e,x,f,n,t,f,c,p,p,d

e,x,f,w,f,f,w,p,e,g

e,x,s,w,t,f,c,n,p,m

e,f,s,g,f,f,w,n,e,g

p,f,y,n,t,f,c,n,p,g

e,f,f,g,f,f,w,p,e,g

e,x,f,n,t,f,c,n,p,d

e,x,f,w,f,f,w,n,e,g

e,x,y,n,t,f,c,u,p,d

e,x,y,e,t,f,c,p,p,d

p,f,s,n,t,f,c,n,p,u

e,f,s,g,f,f,w,p,e,g

e,x,f,g,t,f,c,n,p,d

e,f,f,g,t,f,c,n,p,d

e,x,f,g,t,f,c,n,p,d

e,x,f,g,t,f,c,w,p,d

e,x,f,n,t,f,c,u,p,d

p,x,s,w,t,f,c,p,p,u

e,x,s,y,t,f,c,k,p,m

e,x,f,n,t,f,c,n,p,d

e,f,y,n,t,f,c,w,p,d

e,x,s,g,f,f,w,n,e,g

e,x,y,e,t,f,c,u,p,d

e,x,f,g,f,f,w,k,e,g

e,f,s,w,f,f,w,p,e,g

e,x,f,n,t,f,c,n,p,d

e,f,f,n,t,f,c,u,p,d

e,f,f,g,f,f,w,n,e,g

e,f,f,g,f,f,w,n,e,g

e,f,f,n,f,f,w,h,e,g

e,x,f,g,t,f,c,p,p,d

e,x,f,e,t,f,c,n,p,d

p,f,y,n,t,f,c,p,p,u

e,x,y,g,t,f,c,p,p,d

e,x,s,w,f,f,w,k,e,g

e,b,s,w,t,f,c,g,p,m

e,x,s,w,f,f,w,h,e,g

e,f,f,n,f,f,w,k,e,g

e,x,y,g,t,f,c,p,p,d

e,f,f,g,t,f,c,n,p,d

e,x,f,g,f,f,w,p,e,g

p,x,s,w,t,f,c,n,p,g

e,x,s,n,f,f,w,k,e,g

e,x,y,g,t,f,c,p,p,d

e,f,f,g,t,f,c,p,p,d

e,x,y,n,t,f,c,w,p,d

e,x,f,e,t,f,c,p,p,d

e,f,f,n,t,f,c,w,p,d

e,x,f,e,t,f,c,u,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,e,t,f,c,u,p,d

e,x,f,g,t,f,c,w,p,d

e,f,f,g,t,f,c,p,p,d

e,x,f,e,t,f,c,w,p,d

e,x,y,e,t,f,c,u,p,d

p,x,s,w,t,f,c,w,p,g

e,x,f,e,t,f,c,n,p,d

e,x,y,g,t,f,c,p,p,d

e,x,f,n,t,f,c,p,p,d

e,x,y,e,t,f,c,w,p,d

e,x,y,g,t,f,c,n,p,d

e,x,f,g,t,f,c,n,p,d

e,x,y,g,t,f,c,u,p,d

e,x,f,e,t,f,c,p,p,d

e,f,y,e,t,f,c,n,p,d

e,f,f,n,t,f,c,p,p,d

e,x,f,n,t,f,c,u,p,d

e,f,y,g,t,f,c,w,p,d

e,x,y,e,t,f,c,u,p,d

e,x,f,g,t,f,c,p,p,d

e,x,y,g,t,f,c,n,p,d

p,x,f,g,f,f,c,p,l,g

p,f,s,w,t,f,c,p,p,g

e,x,f,e,t,f,c,n,p,d

e,x,f,w,f,f,w,h,e,g

e,x,y,n,t,f,c,u,p,d

e,f,f,n,t,f,c,n,p,d

e,x,f,n,t,f,c,w,p,d

e,x,y,g,t,f,c,u,p,d

e,x,y,g,t,f,c,w,p,d

e,x,f,e,t,f,c,u,p,d

e,x,y,n,t,f,c,n,p,d

e,x,f,g,t,f,c,w,p,d

e,x,f,e,t,f,c,w,p,d

e,x,y,e,t,f,c,u,p,d

e,x,y,n,t,f,c,p,p,d

e,x,y,e,t,f,c,n,p,d

e,f,y,n,t,f,c,p,p,d

e,f,y,n,t,f,c,n,p,d

e,x,y,n,t,f,c,n,p,d

p,f,s,n,t,f,c,n,p,u

e,f,f,e,t,f,c,u,p,d

p,x,s,w,t,f,c,w,p,g

e,x,f,e,t,f,c,u,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,n,t,f,c,u,p,d

e,f,f,e,t,f,c,p,p,d

e,x,f,e,t,f,c,n,p,d

e,x,f,g,t,f,c,p,p,d

e,x,y,n,t,f,c,n,p,d

e,f,f,n,t,f,c,u,p,d

e,f,f,n,t,f,c,w,p,d

e,x,f,e,t,f,c,u,p,d

e,x,f,n,t,f,c,u,p,d

e,x,f,e,t,f,c,p,p,d

e,f,f,g,t,f,c,p,p,d

e,x,y,n,t,f,c,u,p,d

e,f,f,n,t,f,c,u,p,d

e,x,f,e,t,f,c,n,p,d

e,x,y,e,t,f,c,w,p,d

e,x,f,g,t,f,c,p,p,d

e,x,y,g,t,f,c,n,p,d

e,x,y,e,t,f,c,p,p,d

e,x,y,g,t,f,c,p,p,d

e,x,f,g,t,f,c,n,p,d

e,f,f,g,t,f,c,n,p,d

e,x,y,g,t,f,c,n,p,d

e,x,y,e,t,f,c,n,p,d

e,f,f,n,t,f,c,p,p,d

e,f,f,n,t,f,c,w,p,d

e,x,y,e,t,f,c,p,p,d

p,x,f,g,f,f,c,p,l,d

e,x,y,g,t,f,c,u,p,d

e,x,f,e,t,f,c,w,p,d

e,x,y,n,t,f,c,u,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,e,t,f,c,w,p,d

e,f,f,n,t,f,c,p,p,d

e,f,y,n,t,f,c,p,p,d

e,f,f,g,t,f,c,p,p,d

e,x,f,e,t,f,c,n,p,d

e,x,f,g,t,f,c,w,p,d

e,x,f,g,t,f,c,u,p,d

e,x,f,n,t,f,c,u,p,d

e,x,f,g,t,f,c,w,p,d

e,x,s,g,f,f,w,k,e,g

e,x,y,e,t,f,c,u,p,d

e,f,f,g,t,f,c,p,p,d

e,x,y,e,t,f,c,n,p,d

e,f,f,g,t,f,c,n,p,d

e,x,f,g,t,f,c,u,p,d

e,x,f,g,t,f,c,n,p,d

e,f,f,g,t,f,c,p,p,d

e,x,s,w,f,f,w,p,e,g

e,x,f,n,t,f,c,w,p,d

e,f,f,n,t,f,c,w,p,d

e,f,f,g,t,f,c,p,p,d

e,x,y,g,t,f,c,w,p,d

e,x,f,e,t,f,c,u,p,d

e,x,y,e,t,f,c,u,p,d

e,x,f,n,t,f,c,w,p,d

e,f,y,g,t,f,c,w,p,d

e,x,y,g,t,f,c,w,p,d

p,x,s,p,f,f,w,g,p,d

e,x,y,n,t,f,c,p,p,d

e,f,f,g,t,f,c,n,p,d

e,x,y,e,t,f,c,p,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,n,t,f,c,w,p,d

e,x,f,g,t,f,c,w,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,n,t,f,c,n,p,d

e,x,y,n,t,f,c,w,p,d

e,x,f,e,t,f,c,w,p,d

e,f,f,g,t,f,c,p,p,d

e,x,y,e,t,f,c,n,p,d

e,x,y,e,t,f,c,u,p,d

e,f,f,n,t,f,c,w,p,d

e,x,f,e,t,f,c,p,p,d

e,x,f,e,t,f,c,n,p,d

e,x,f,w,f,f,w,k,e,g

e,x,y,g,t,f,c,p,p,d

e,x,f,e,t,f,c,p,p,d

e,x,y,g,t,f,c,p,p,d

e,x,f,e,t,f,c,w,p,d

e,x,f,g,t,f,c,p,p,d

e,f,y,e,t,f,c,p,p,d

e,f,y,g,t,f,c,p,p,d

e,x,y,e,t,f,c,p,p,d

e,x,y,g,t,f,c,p,p,d

e,f,f,g,f,f,w,h,e,g

p,x,f,g,f,f,c,g,l,p

e,x,f,e,t,f,c,p,p,d

e,x,y,e,t,f,c,w,p,d

p,f,s,w,t,f,c,w,p,g

e,f,y,n,t,f,c,u,p,d

e,x,f,e,t,f,c,n,p,d

e,x,y,e,t,f,c,n,p,d

e,x,f,g,t,f,c,n,p,d

e,x,y,g,t,f,c,p,p,d

e,x,f,g,f,f,w,n,e,g

e,x,f,n,t,f,c,u,p,d

e,f,f,e,t,f,c,n,p,d

e,x,y,g,t,f,c,u,p,d

e,f,f,n,t,f,c,w,p,d

e,f,f,g,f,f,w,h,e,g

e,f,f,g,t,f,c,p,p,d

e,x,y,n,t,f,c,w,p,d

e,f,f,g,t,f,c,p,p,d

e,f,y,n,t,f,c,u,p,d

e,x,f,g,t,f,c,w,p,d

e,x,y,e,t,f,c,u,p,d

e,x,y,n,t,f,c,n,p,d

e,f,s,g,f,f,w,n,e,g

e,x,f,n,t,f,c,w,p,d

e,f,f,n,t,f,c,n,p,d

e,x,y,e,t,f,c,w,p,d

e,x,y,e,t,f,c,w,p,d

e,x,y,n,t,f,c,n,p,d

e,f,s,w,f,f,w,h,e,g

e,x,y,n,t,f,c,p,p,d

e,x,y,e,t,f,c,p,p,d

e,x,f,g,t,f,c,p,p,d

e,f,f,g,t,f,c,n,p,d

e,f,f,n,f,f,w,n,e,g

e,f,f,g,t,f,c,n,p,d

e,x,y,e,t,f,c,u,p,d

e,f,f,g,t,f,c,n,p,d

e,x,y,n,t,f,c,u,p,d

e,x,f,e,t,f,c,u,p,d

e,x,f,n,t,f,c,w,p,d

e,x,f,g,t,f,c,n,p,d

e,f,f,g,t,f,c,w,p,d

e,x,f,n,t,f,c,p,p,d

e,x,y,n,t,f,c,u,p,d

e,x,f,e,t,f,c,p,p,d

e,f,f,g,t,f,c,n,p,d

e,x,y,n,t,f,c,p,p,d

p,x,s,p,f,f,w,n,p,d

e,f,y,g,t,f,c,w,p,d

e,f,f,n,t,f,c,p,p,d

p,f,s,n,t,f,c,p,p,u

e,x,y,n,t,f,c,u,p,d

e,x,y,g,t,f,c,u,p,d

e,x,y,e,t,f,c,n,p,d

e,x,y,e,t,f,c,n,p,d

e,x,y,e,t,f,c,p,p,d

e,x,f,g,t,f,c,p,p,d

e,f,s,w,f,f,w,n,e,g

e,x,y,g,t,f,c,p,p,d

e,x,f,n,f,f,w,p,e,g

e,x,f,n,t,f,c,w,p,d

e,x,y,g,t,f,c,p,p,d

e,x,y,e,t,f,c,p,p,d

e,x,y,n,t,f,c,u,p,d

e,x,f,g,t,f,c,w,p,d

e,x,f,g,t,f,c,w,p,d

e,x,y,g,t,f,c,w,p,d

e,x,y,g,t,f,c,n,p,d

e,f,y,g,t,f,c,p,p,d

e,x,f,e,t,f,c,p,p,d

e,x,y,e,t,f,c,n,p,d

e,x,f,n,t,f,c,w,p,d

e,x,f,n,t,f,c,w,p,d

e,f,f,n,t,f,c,n,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,g,t,f,c,u,p,d

e,x,f,e,t,f,c,w,p,d

e,f,y,n,t,f,c,w,p,d

e,x,y,e,t,f,c,p,p,d

e,f,y,n,t,f,c,w,p,d

e,x,y,g,t,f,c,p,p,d

e,f,f,n,t,f,c,n,p,d

e,x,y,g,t,f,c,w,p,d

e,x,y,e,t,f,c,w,p,d

e,x,y,n,t,f,c,p,p,d

e,x,f,g,t,f,c,w,p,d

e,x,f,e,t,f,c,u,p,d

e,x,f,n,t,f,c,u,p,d

e,f,f,n,t,f,c,w,p,d

e,f,y,g,t,f,c,u,p,d

e,x,f,n,t,f,c,w,p,d

e,x,y,e,t,f,c,w,p,d

e,f,f,n,t,f,c,w,p,d

e,x,y,n,t,f,c,w,p,d

e,f,f,n,t,f,c,n,p,d

e,x,y,e,t,f,c,u,p,d

e,x,y,e,t,f,c,u,p,d

e,x,f,g,t,f,c,w,p,d

e,x,f,g,t,f,c,p,p,d

e,f,f,e,t,f,c,u,p,d

e,x,f,n,t,f,c,w,p,d

e,x,y,e,t,f,c,n,p,d

e,x,y,g,t,f,c,u,p,d

e,x,y,g,t,f,c,u,p,d

e,x,f,e,t,f,c,u,p,d

e,f,f,n,t,f,c,w,p,d

e,x,y,n,t,f,c,p,p,d

e,x,y,g,t,f,c,u,p,d

e,x,f,w,f,f,w,h,e,g

e,f,y,g,t,f,c,w,p,d

e,f,s,g,f,f,w,n,e,g

e,f,f,n,t,f,c,u,p,d

e,x,y,e,t,f,c,w,p,d

p,f,y,w,t,f,c,w,p,u

e,x,y,g,t,f,c,n,p,d

e,f,f,n,t,f,c,w,p,d

e,x,f,g,t,f,c,w,p,d

e,x,f,e,t,f,c,n,p,d

e,f,f,g,t,f,c,n,p,d

e,x,y,n,t,f,c,p,p,d

e,x,y,e,t,f,c,n,p,d

e,x,y,n,t,f,c,n,p,d

e,x,y,n,t,f,c,n,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,g,t,f,c,u,p,d

e,x,y,n,t,f,c,n,p,d

e,x,f,e,t,f,c,w,p,d

e,f,f,n,t,f,c,p,p,d

e,x,f,e,t,f,c,n,p,d

e,f,s,w,f,f,w,k,e,g

e,x,y,n,t,f,c,n,p,d

e,x,f,g,t,f,c,w,p,d

e,x,f,n,t,f,c,w,p,d

e,x,f,e,t,f,c,p,p,d

e,f,f,n,t,f,c,n,p,d

e,x,f,n,t,f,c,u,p,d

e,x,y,n,t,f,c,p,p,d

p,f,s,w,t,f,c,w,p,u

e,x,f,g,t,f,c,w,p,d

e,f,s,w,f,f,w,k,e,g

e,x,s,g,f,f,w,p,e,g

e,x,f,g,t,f,c,p,p,d

e,f,f,n,t,f,c,n,p,d

e,x,f,e,t,f,c,n,p,d

e,x,y,g,t,f,c,n,p,d

e,f,f,n,t,f,c,u,p,d

e,x,f,n,t,f,c,w,p,d

p,x,f,g,f,f,c,h,l,d

e,x,y,e,t,f,c,w,p,d

e,x,f,n,f,f,w,h,e,g

p,x,s,w,t,f,c,n,p,g

e,x,y,g,t,f,c,p,p,d

e,f,f,n,t,f,c,n,p,d

e,x,f,n,t,f,c,p,p,d

e,x,y,g,t,f,c,u,p,d

e,x,y,g,t,f,c,w,p,d

e,f,f,n,t,f,c,u,p,d

e,f,f,n,t,f,c,u,p,d

e,x,f,g,t,f,c,u,p,d

e,f,f,g,t,f,c,n,p,d

e,x,y,e,t,f,c,u,p,d

e,x,f,e,t,f,c,n,p,d

p,x,s,w,t,f,c,n,p,g

e,f,f,g,t,f,c,n,p,d

e,x,f,g,t,f,c,p,p,d

e,f,y,e,t,f,c,w,p,d

e,f,y,g,t,f,c,p,p,d

e,x,y,n,t,f,c,w,p,d

e,x,y,e,t,f,c,w,p,d

e,x,f,e,t,f,c,w,p,d

e,x,y,e,t,f,c,w,p,d

e,f,f,g,t,f,c,n,p,d

e,x,f,g,t,f,c,p,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,n,t,f,c,p,p,d

e,x,y,g,t,f,c,n,p,d

e,x,f,g,t,f,c,u,p,d

e,x,y,n,t,f,c,p,p,d

e,f,f,n,t,f,c,w,p,d

e,x,y,n,t,f,c,u,p,d

e,x,y,n,t,f,c,p,p,d

e,f,f,n,t,f,c,p,p,d

e,x,f,n,t,f,c,u,p,d

e,x,f,n,t,f,c,p,p,d

e,x,y,n,t,f,c,p,p,d

e,f,f,g,t,f,c,n,p,d

e,x,f,e,t,f,c,u,p,d

e,f,f,n,t,f,c,p,p,d

p,x,s,p,f,f,c,g,p,d

e,x,f,e,t,f,c,u,p,d

e,f,f,n,t,f,c,w,p,d

e,x,f,n,t,f,c,w,p,d

e,f,f,e,t,f,c,u,p,d

e,x,y,e,t,f,c,n,p,d

e,x,f,g,t,f,c,w,p,d

e,x,f,g,t,f,c,n,p,d

e,x,f,g,t,f,c,p,p,d

e,x,f,g,t,f,c,u,p,d

e,f,f,g,t,f,c,p,p,d

e,x,f,e,t,f,c,u,p,d

e,f,y,n,t,f,c,p,p,d

e,f,y,e,t,f,c,u,p,d

e,x,y,g,t,f,c,u,p,d

e,x,y,g,t,f,c,w,p,d

e,x,f,g,t,f,c,n,p,d

p,x,f,g,f,f,c,h,l,g

e,x,y,n,t,f,c,u,p,d

e,x,y,e,t,f,c,p,p,d

e,x,f,n,t,f,c,w,p,d

e,f,f,n,t,f,c,p,p,d

e,f,f,n,t,f,c,p,p,d

e,f,f,g,t,f,c,n,p,d

e,f,f,g,t,f,c,p,p,d

e,x,y,g,t,f,c,w,p,d

e,x,f,g,f,f,w,k,e,g

e,x,y,g,t,f,c,n,p,d

e,x,f,e,t,f,c,p,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,e,t,f,c,n,p,d

e,x,f,g,t,f,c,p,p,d

e,x,f,n,t,f,c,p,p,d

e,x,y,e,t,f,c,w,p,d

e,x,f,n,t,f,c,w,p,d

e,f,f,g,t,f,c,p,p,d

e,x,y,g,t,f,c,n,p,d

e,x,y,g,t,f,c,u,p,d

e,f,f,n,t,f,c,u,p,d

e,x,f,g,t,f,c,p,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,e,t,f,c,p,p,d

e,x,f,n,t,f,c,u,p,d

e,x,y,g,t,f,c,w,p,d

e,f,f,g,t,f,c,p,p,d

e,x,f,g,t,f,c,p,p,d

e,x,f,n,t,f,c,w,p,d

e,x,y,g,t,f,c,w,p,d

e,x,y,g,t,f,c,p,p,d

e,x,y,e,t,f,c,n,p,d

e,x,y,n,t,f,c,w,p,d

e,x,y,g,t,f,c,u,p,d

p,f,y,n,t,f,c,k,p,u

e,x,s,g,f,f,w,n,e,g

e,x,f,g,t,f,c,u,p,d

e,x,f,e,t,f,c,n,p,d

p,x,s,p,f,f,w,u,p,d

e,x,y,n,t,f,c,w,p,d

e,x,f,e,t,f,c,p,p,d

e,x,y,n,t,f,c,p,p,d

e,x,y,e,t,f,c,u,p,d

e,x,s,w,f,f,w,k,e,g

e,f,f,g,t,f,c,p,p,d

e,x,y,g,t,f,c,n,p,d

e,x,y,g,t,f,c,n,p,d

e,x,f,e,t,f,c,n,p,d

e,x,y,g,t,f,c,n,p,d

e,x,y,g,t,f,c,w,p,d

e,x,f,e,t,f,c,p,p,d

p,f,y,w,t,f,c,p,p,u

e,f,f,n,t,f,c,u,p,d

e,x,f,e,t,f,c,w,p,d

e,x,f,e,t,f,c,n,p,d

e,x,y,g,t,f,c,p,p,d

e,f,s,w,f,f,w,h,e,g

e,x,f,n,f,f,w,k,e,g

e,x,f,n,t,f,c,w,p,d

e,f,f,n,t,f,c,n,p,d

e,x,y,e,t,f,c,p,p,d

e,x,y,e,t,f,c,u,p,d

e,x,y,e,t,f,c,p,p,d

e,f,f,n,t,f,c,w,p,d

e,x,f,g,t,f,c,w,p,d

e,f,f,n,t,f,c,w,p,d

e,f,f,e,t,f,c,n,p,d

e,x,y,e,t,f,c,w,p,d

p,x,s,w,f,f,w,p,p,d

e,f,f,n,t,f,c,u,p,d

e,f,f,g,t,f,c,p,p,d

e,f,f,n,t,f,c,u,p,d

e,x,y,n,t,f,c,p,p,d

e,x,f,e,t,f,c,w,p,d

e,f,s,w,f,f,w,n,e,g

e,x,y,g,t,f,c,u,p,d

e,x,f,e,t,f,c,p,p,d

e,f,f,n,t,f,c,n,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,n,t,f,c,n,p,d

e,x,y,g,t,f,c,n,p,d

e,x,y,n,t,f,c,n,p,d

e,x,f,g,t,f,c,u,p,d

e,x,y,n,t,f,c,w,p,d

e,x,y,n,t,f,c,p,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,g,t,f,c,n,p,d

e,x,y,e,t,f,c,w,p,d

e,x,y,n,t,f,c,n,p,d

p,x,f,g,f,f,c,g,l,p

e,f,f,g,t,f,c,u,p,d

e,x,y,e,t,f,c,u,p,d

p,x,f,g,f,f,c,h,l,d

e,x,y,e,t,f,c,n,p,d

e,x,f,e,t,f,c,n,p,d

p,x,f,g,f,f,c,h,l,d

p,x,f,p,f,f,w,n,p,d

e,x,f,g,t,f,c,u,p,d

e,f,f,g,t,f,c,p,p,d

e,x,f,g,t,f,c,u,p,d

e,x,y,g,t,f,c,w,p,d

e,x,y,g,t,f,c,n,p,d

e,f,f,g,t,f,c,n,p,d

e,x,f,g,t,f,c,w,p,d

e,x,f,e,t,f,c,p,p,d

e,x,f,n,t,f,c,w,p,d

e,x,y,n,t,f,c,u,p,d

e,f,f,n,t,f,c,p,p,d

e,f,f,n,t,f,c,u,p,d

e,f,f,g,t,f,c,n,p,d

e,x,f,g,t,f,c,p,p,d

e,x,y,n,t,f,c,u,p,d

e,x,y,e,t,f,c,w,p,d

e,f,f,n,t,f,c,u,p,d

e,x,y,g,t,f,c,n,p,d

e,x,y,n,t,f,c,u,p,d

p,x,f,w,f,f,c,g,p,d

e,f,f,n,t,f,c,u,p,d

e,x,y,e,t,f,c,w,p,d

e,x,y,n,t,f,c,n,p,d

e,f,f,g,t,f,c,n,p,d

e,x,f,e,t,f,c,w,p,d

p,x,f,g,f,f,c,p,l,d

e,x,y,e,t,f,c,n,p,d

e,f,f,g,t,f,c,p,p,d

e,f,y,e,t,f,c,w,p,d

e,x,f,e,t,f,c,p,p,d

p,x,f,g,f,f,c,p,l,g

e,x,y,n,t,f,c,w,p,d

e,x,y,n,t,f,c,p,p,d

e,x,y,n,t,f,c,p,p,d

e,x,y,n,t,f,c,n,p,d

e,x,y,g,t,f,c,u,p,d

e,x,y,n,t,f,c,n,p,d

e,x,f,g,t,f,c,p,p,d

e,x,y,e,t,f,c,n,p,d

e,x,y,e,t,f,c,n,p,d

e,x,y,g,t,f,c,p,p,d

e,f,f,e,t,f,c,n,p,d

e,f,f,n,t,f,c,n,p,d

e,f,f,n,t,f,c,w,p,d

e,x,y,g,t,f,c,p,p,d

e,x,y,g,t,f,c,w,p,d

e,x,f,e,t,f,c,u,p,d

e,f,f,n,t,f,c,w,p,d

e,f,f,n,t,f,c,p,p,d

e,x,y,e,t,f,c,p,p,d

e,x,y,n,t,f,c,n,p,d

e,f,f,n,t,f,c,p,p,d

e,f,f,n,t,f,c,w,p,d

p,x,f,g,f,f,c,g,l,p

e,x,f,g,t,f,c,n,p,d

e,x,y,n,t,f,c,w,p,d

e,x,f,g,t,f,c,n,p,d

e,x,f,g,t,f,c,n,p,d

e,x,y,g,t,f,c,w,p,d

e,f,f,n,t,f,c,u,p,d

e,f,f,g,t,f,c,n,p,d

e,x,y,n,t,f,c,n,p,d

e,x,f,e,t,f,c,w,p,d

e,f,f,n,t,f,c,n,p,d

p,x,f,g,f,f,c,g,l,p

e,x,f,e,t,f,c,p,p,d

e,f,f,n,t,f,c,n,p,d

e,x,f,e,t,f,c,n,p,d

e,x,f,e,t,f,c,n,p,d

e,x,y,e,t,f,c,p,p,d

e,f,y,g,t,f,c,w,p,d

e,f,f,n,t,f,c,u,p,d

e,x,f,g,t,f,c,n,p,d

e,f,f,g,t,f,c,p,p,d

e,x,y,n,t,f,c,w,p,d

e,x,y,g,t,f,c,p,p,d

e,x,y,g,t,f,c,u,p,d

e,x,f,n,t,f,c,w,p,d

e,x,y,e,t,f,c,p,p,d

e,f,f,n,t,f,c,u,p,d

e,x,y,e,t,f,c,n,p,d

e,x,f,n,t,f,c,n,p,d

e,f,f,n,t,f,c,u,p,d

e,x,y,e,t,f,c,p,p,d

e,x,f,g,t,f,c,w,p,d

e,x,y,n,t,f,c,p,p,d

p,x,f,g,f,f,c,g,p,d

e,f,f,g,t,f,c,n,p,d

e,x,f,n,t,f,c,w,p,d

e,f,s,n,f,f,w,p,e,g

e,f,f,n,t,f,c,w,p,d

e,x,y,g,t,f,c,n,p,d

e,f,y,g,t,f,c,w,p,d

e,x,y,g,t,f,c,w,p,d

e,f,y,e,t,f,c,p,p,d

e,x,y,g,t,f,c,n,p,d

e,x,f,g,t,f,c,n,p,d

e,f,f,g,t,f,c,n,p,d

e,x,y,n,t,f,c,p,p,d

e,f,f,n,t,f,c,u,p,d

e,x,y,e,t,f,c,p,p,d

e,x,y,e,t,f,c,w,p,d

e,f,y,n,t,f,c,u,p,d

e,x,y,n,t,f,c,w,p,d

e,x,f,g,t,f,c,u,p,d

e,f,f,g,t,f,c,p,p,d

e,f,f,w,f,f,w,h,e,g

e,x,y,n,t,f,c,p,p,d

e,x,f,g,t,f,c,u,p,d

e,f,y,e,t,f,c,n,p,d

e,x,f,e,t,f,c,w,p,d

e,x,y,n,t,f,c,u,p,d

